document_id,set,kind,story_url,story_file_size,wiki_url,wiki_title,story_word_count,story_start,story_end
db25c1e66223c9829dbec103c7e4b1820d240c08,train,movie,http://www.dailyscript.com/scripts/faceoff_production.html,193017,http://en.wikipedia.org/wiki/Face/Off,Face/Off,28256,FACE/OFF Written by,. THE END
db50738d7cae3992d86212a129d743ba0838e65b,test,gutenberg,http://www.gutenberg.org/ebooks/1332.txt.utf-8,105192,http://en.wikipedia.org/wiki/Peter_Pan_in_Kensington_Gardens,Peter Pan in Kensington Gardens,21250,Produced by Ron,new eBooks .
db56c96fa4101d1381abdb36e5b05581e57aef4c,train,gutenberg,http://www.gutenberg.org/ebooks/17355.txt.utf-8,114098,http://en.wikipedia.org/wiki/The_Runaway_Skyscraper,The Runaway Skyscraper,22131,Produced by Greg,FULL LICENSE ***
db73eb0ea1e1218639971e6b7c2d9e600dc36383,train,gutenberg,http://www.gutenberg.org/ebooks/42796.txt.utf-8,159687,http://en.wikipedia.org/wiki/The_Boxcar_Children,The Boxcar Children,32278,Produced by Greg,new eBooks .
dbb845a9465690011b39ffd4408c5a41db58d97a,train,movie,http://www.imsdb.com/scripts/Schindler%27s-List.html,298561,http://en.wikipedia.org/wiki/Schindler's_List,Schindler's List,36516,if ( window,. THE END
dbc088fbc6dd9efb6b6b7d8821f73eb0f1759db4,test,movie,http://www.imsdb.com/scripts/Tombstone.html,244989,http://en.wikipedia.org/wiki/Tombstone_(film),Tombstone (film),37756,if ( window,. THE END
dc036a07046ed47df2ea8927a3f85953b6620267,train,movie,http://www.imsdb.com/scripts/Mr-Blandings-Builds-His-Dream-House.html,310420,http://en.wikipedia.org/wiki/Mr._Blandings_Builds_His_Dream_House,Mr. Blandings Builds His Dream House,31438,MR. BLANDINGS BUILDS,OUT THE END
dc8d6c5a9a9cb0ee6cc3b47ed9aa7a6f6209d05e,train,movie,http://www.imsdb.com/scripts/King-Kong.html,332146,http://en.wikipedia.org/wiki/King_Kong_(1933_film),King Kong (1933 film),37142,KING KONG Written,BLACK THE END
dcb86aea4a771d1d0f075ab60515105f037fdcc2,train,gutenberg,http://www.gutenberg.org/files/5950/5950-0.txt,1178537,http://en.wikipedia.org/wiki/The_Fortunes_of_Nigel,The Fortunes of Nigel,239202,Produced by Juliet,new eBooks .
dcbf2d6185d5338368b76f28cd92e3f718aed004,train,gutenberg,http://www.gutenberg.org/ebooks/1752.txt.utf-8,723801,http://en.wikipedia.org/wiki/Eldorado_(novel),Eldorado (novel),144662,Produced by An,new eBooks .
dcc32fc8e81332ee23773037a78b3ef5edf4f53f,train,gutenberg,http://www.gutenberg.org/ebooks/4011.txt.utf-8,336768,"http://en.wikipedia.org/wiki/Epic%C5%93ne,_or_The_Silent_Woman","Epicœne, or The Silent Woman",69271,Produced by Amy,new eBooks .
dcd3468c3e18822f08ff0607edfb3e9ca06f3ef0,test,movie,http://www.imsdb.com/scripts/Grudge%2C-The.html,249180,http://en.wikipedia.org/wiki/The_Grudge,The Grudge,26908,THE GRUDGE Written,. THE END
dd2d1de84e1da738d7e13f2288e75f0ca49dd1f7,valid,movie,http://www.dailyscript.com/scripts/domino.html,235366,http://en.wikipedia.org/wiki/Domino_(film),Domino (film),32777,D O M,CUT TO BLACK:
dd2f9e47986fa729eedcfeefed5fdd7128e173f2,test,gutenberg,http://www.gutenberg.org/ebooks/3796.txt.utf-8,597527,http://en.wikipedia.org/wiki/Rilla_of_Ingleside,Rilla of Ingleside,124884,Produced by Sheila,new eBooks .
dd40f45256efa1ec710101bcb925c02e634532e2,train,movie,http://www.imsdb.com/scripts/A-Few-Good-Men.html,350377,http://en.wikipedia.org/wiki/A_Few_Good_Men,A Few Good Men,33876,A FEW GOOD,. THE END
dd4a1cd4565be9c7141a8196e05235e873eafaf3,train,gutenberg,http://www.gutenberg.org/files/25344/25344-0.txt,521786,http://en.wikipedia.org/wiki/The_Scarlet_Letter,The Scarlet Letter,103126,Produced by Markus,new eBooks .
dd9cf023bdd235307eae3ce78acccef6eff1e18c,train,gutenberg,http://www.gutenberg.org/ebooks/37481.txt.utf-8,531436,http://en.wikipedia.org/wiki/The_Tangled_Skein,The Tangled Skein,105599,Produced by Steven,new eBooks .
ddd55023a3dd6800331b50c560f74390f85f1e06,train,movie,http://www.imsdb.com/scripts/Only-God-Forgives.html,185232,http://en.wikipedia.org/wiki/Only_God_Forgives,Only God Forgives,24552,ONLY GOD FORGIVES,: THE END
ddd878f7e5c406f3aa4308eb96577145c9cc673c,train,movie,http://www.imsdb.com/scripts/Boondock-Saints-2-All-Saints-Day.html,278902,http://en.wikipedia.org/wiki/The_Boondock_Saints_II:_All_Saints_Day,The Boondock Saints II: All Saints Day,29373,ALL SAINTS DAY,TO BLACK ...
dde4681629f27836da5b7c6b22e8e0353e62cc8b,test,gutenberg,http://www.gutenberg.org/ebooks/2153.txt.utf-8,912009,http://en.wikipedia.org/wiki/Mary_Barton,Mary Barton,191688,This etext was,by Elizabeth Gaskell
de01eef0c46c744cbc407f886e97195c15d133dc,train,movie,http://www.imsdb.com/scripts/Tomorrow-Never-Dies.html,308789,http://en.wikipedia.org/wiki/Tomorrow_Never_Dies,Tomorrow Never Dies,42506,T O M,-- -- --
de11b8d449f8d1ae5fb955729a510beba780e168,train,gutenberg,http://www.gutenberg.org/ebooks/23322.txt.utf-8,27604,http://en.wikipedia.org/wiki/Goldilocks_and_the_Three_Bears,Goldilocks and the Three Bears,4861,Produced by Jacqueline,new eBooks .
de2ecae98dbf8b19243bd4000f31cef882521954,test,movie,http://www.dailyscript.com/scripts/beloved_lagravenese.html,262637,http://en.wikipedia.org/wiki/Beloved_(film),Beloved (film),40970,BELOVED Screenplay by,. THE END
de42ec88ce00d0f1e21ad4ad719d1d64499e5166,valid,movie,http://www.imsdb.com/scripts/True-Romance.html,213812,http://en.wikipedia.org/wiki/True_Romance,True Romance,33393,TRUE ROMANCE BODY,by Dabrast Caustic
de473a0652a9752467748e558602267725ec4422,train,movie,http://www.imsdb.com/scripts/Terminator-2-Judgement-Day.html,281818,http://en.wikipedia.org/wiki/Terminator_2:_Judgment_Day,Terminator 2: Judgment Day,42461,TERMINATOR 2 :,. FADE OUT
de4f940d1dde0bd7a3e8c214c42741956ae68fa1,train,gutenberg,http://www.gutenberg.org/ebooks/134.txt.utf-8,284072,"http://en.wikipedia.org/wiki/Maria:_or,_The_Wrongs_of_Woman","Maria: or, The Wrongs of Woman",56374,Produced by Judith,new eBooks .
de79e439d0586c0af4aa95689757190b6e156c38,test,gutenberg,http://www.gutenberg.org/ebooks/4068.txt.utf-8,307595,http://en.wikipedia.org/wiki/Froudacity,Froudacity,56325,Produced by Alfred,new eBooks .
dea2f279429c66e84cd3318163178b358da8f6cc,train,gutenberg,http://www.gutenberg.org/ebooks/52176.txt.utf-8,298274,http://en.wikipedia.org/wiki/Tik-Tok_of_Oz,Tik-Tok of Oz,59869,E-text prepared by,new eBooks .
deae2c2c3964684550d73f691762da489f9782f7,train,movie,http://www.imsdb.com/scripts/Boogie-Nights.html,305900,http://en.wikipedia.org/wiki/Boogie_Nights,Boogie Nights,37981,BOOGIE NIGHTS by,Darrel W. Wright
def05b2808f7557610b6b71051b257dd1f955bc1,train,gutenberg,http://www.gutenberg.org/ebooks/943.txt.utf-8,206262,http://en.wikipedia.org/wiki/Misalliance,Misalliance,43954,Produced by Ron,new eBooks .
dfc26addcd9cd2cf53ed6804445d8bc60668d316,train,movie,http://www.imsdb.com/scripts/World-is-not-Enough%2C-The.html,228698,http://en.wikipedia.org/wiki/The_World_Is_Not_Enough,The World Is Not Enough,31787,T H E,-- -- --
dfd193315559f6de75c3fc50c90f98b19eb7e5c5,train,gutenberg,http://www.gutenberg.org/ebooks/1028.txt.utf-8,530209,http://en.wikipedia.org/wiki/The_Professor_(novel),The Professor (novel),107592,Produced by An,new eBooks .
dfd97d0d9ef1e81af1536ee8f9d687e901194bf2,train,movie,http://www.imsdb.com/scripts/Cecil-B.-Demented.html,226009,http://en.wikipedia.org/wiki/Cecil_B._Demented,Cecil B. Demented,26370,﻿ CECIL B.,CREDIT ROLL .
dfea98678342e17dbfce44c7906602788cc2267c,test,movie,http://www.imsdb.com/scripts/Thelma-%26-Louise.html,271398,http://en.wikipedia.org/wiki/Thelma_%26_Louise,Thelma & Louise,30489,if ( window,OUT THE END
dff49153b40fe907cde5316af4b1629ceae923d9,train,gutenberg,http://www.gutenberg.org/ebooks/22301.txt.utf-8,74746,http://en.wikipedia.org/wiki/Valley_of_Dreams,Valley of Dreams,14735,Produced by Greg,new eBooks .
e034bde573f14b8bbbbfc19ea55bab96c9c2a2aa,test,gutenberg,http://www.gutenberg.org/ebooks/15588.txt.utf-8,400260,http://en.wikipedia.org/wiki/The_Pilot_and_His_Wife,The Pilot and His Wife,80971,Produced by Clare,new eBooks .
e070825c9e6a08429ba971f12745f7b29c7a41b1,train,gutenberg,http://www.gutenberg.org/ebooks/1542.txt.utf-8,160796,http://en.wikipedia.org/wiki/The_Two_Noble_Kinsmen,The Two Noble Kinsmen,32645,This etext was,s Complete Works
e0b99eb5a288970d3e82846af97e56cf4248cd85,train,gutenberg,http://www.gutenberg.org/ebooks/28832.txt.utf-8,73042,http://en.wikipedia.org/wiki/Sargasso_of_Space,Sargasso of Space,13839,Produced by Greg,new eBooks .
e0c74cdf270ebe29a2139e7319fc7314738c88ee,valid,movie,http://www.imsdb.com/scripts/Transformers-The-Movie.html,192808,http://en.wikipedia.org/wiki/Transformers_(film),Transformers (film),24813,FADE IN :,! THE END
e10490514db5ffdceb8fc7c85c6f5db6ccc4534a,train,gutenberg,http://www.gutenberg.org/ebooks/2802.txt.utf-8,872923,http://en.wikipedia.org/wiki/Ramona,Ramona,186434,Produced by David,new eBooks .
e11589d91adedbbb983989cb3ed213c6e76ed99a,train,gutenberg,http://www.gutenberg.org/ebooks/42236.txt.utf-8,119371,http://en.wikipedia.org/wiki/Jewels_of_Gwahlur,Jewels of Gwahlur,22951,Produced by Greg,new eBooks .
e11918fe15248b740d970ca62dfd10cdd4065f6f,train,gutenberg,http://www.gutenberg.org/ebooks/29106.txt.utf-8,504625,http://en.wikipedia.org/wiki/A_Bride_of_the_Plains,A Bride of the Plains,103717,E-text prepared by,new eBooks .
e1a5be12e8c521868c2f4c7485797ffa7e0acd9d,train,gutenberg,http://www.gutenberg.org/ebooks/25398.txt.utf-8,154481,http://en.wikipedia.org/wiki/The_Little_French_Lawyer,The Little French Lawyer,32591,Produced by Jonathan,new eBooks .
e1ac7a600860a99c208b96dccc4e4f870c3108cf,test,movie,http://www.imsdb.com/scripts/Alien-3.html,148089,http://en.wikipedia.org/wiki/Alien_3,Alien 3,26361,Alien III Screenplay,the dog !
e1c042c57411f230068ededfd7b27e44c0580700,train,movie,http://www.imsdb.com/scripts/Barton-Fink.html,151833,http://en.wikipedia.org/wiki/Barton_Fink,Barton Fink,26613,if ( window,. THE END
e244dc58bf7128d20d9996a796d911cb1e464519,train,movie,http://www.imsdb.com/scripts/Analyze-That.html,211670,http://en.wikipedia.org/wiki/Analyze_That,Analyze That,27839,ANALYZE THAT Screenplay,. THE END
e292eae2486862f6df6ff388cb2dd6777bc73f27,test,movie,http://www.imsdb.com/scripts/Sessions%2C-The.html,185035,http://en.wikipedia.org/wiki/The_Sessions_(film),The Sessions (film),21712,THE SESSIONS (,END CREDITS .
e29f23ebe56136421e71a8caa88693c07a1ba623,train,gutenberg,http://www.gutenberg.org/files/30664/30664-0.txt,571207,http://en.wikipedia.org/wiki/Callista_(novel),Callista (novel),116838,CALLISTA A TALE,eBooks . ***FINIS***
e2ad3b91abda132c04c65f7b93559d2ff23b1cac,test,gutenberg,http://www.gutenberg.org/ebooks/541.txt.utf-8,612342,http://en.wikipedia.org/wiki/The_Age_of_Innocence,The Age of Innocence,121205,Produced by Judith,new eBooks .
e2b2c77fb78c35ba232fb1e043031f31cc1a3689,train,gutenberg,http://www.gutenberg.org/files/16564/16564-0.txt,835522,http://en.wikipedia.org/wiki/Amphitryon_(play),Amphitryon (play),154755,Produced by Ted,new eBooks .
e2bdf8909efeece219837a341b1468e4c66cf3db,train,movie,http://www.imsdb.com/scripts/Living-in-Oblivion.html,215016,http://en.wikipedia.org/wiki/Living_in_Oblivion,Living in Oblivion,21936,LIVING IN OBLIVION,. THE END
e2fde9209d27595d3436ec97714d2e8a065721c7,test,movie,http://www.imsdb.com/scripts/Men-in-Black-3.html,197785,http://en.wikipedia.org/wiki/Men_in_Black_3,Men in Black 3,24418,MEN IN BLACK,TO BLACK .
e32f6a88a17ae3d52fea864bde1304106f9ccce8,train,gutenberg,http://www.gutenberg.org/ebooks/2662.txt.utf-8,353267,http://en.wikipedia.org/wiki/Under_the_Greenwood_Tree,Under the Greenwood Tree,72340,Transcribed by David,new eBooks .
e34f792dd7a299d7e2a03bbe0f03048505cfebcc,train,movie,http://www.imsdb.com/scripts/Creation.html,183490,http://en.wikipedia.org/wiki/Creation_(2009_film),Creation (2009 film),22881,CREATION Written by,. THE END
e3793c8072528b1d92b8614113e6d2b5748652cd,train,movie,http://www.imsdb.com/scripts/Slumdog-Millionaire.html,275435,http://en.wikipedia.org/wiki/Slumdog_Millionaire,Slumdog Millionaire,32965,SLUMDOG MILLIONAIRE Written,. THE END
e37b89959b8a08a31c7623074f65877668b47d26,train,gutenberg,http://www.gutenberg.org/ebooks/1145.txt.utf-8,481087,http://en.wikipedia.org/wiki/Rupert_of_Hentzau,Rupert of Hentzau,101947,Produced by An,new eBooks .
e3aea7e1997b6057899be86ce2acd04a2df6bf57,train,gutenberg,http://www.gutenberg.org/ebooks/583.txt.utf-8,1405858,http://en.wikipedia.org/wiki/The_Woman_in_White_(novel),The Woman in White (novel),287044,The Woman in,new eBooks .
e3b700a2a9853e91d32726b11328d5ffd087297a,train,gutenberg,http://www.gutenberg.org/ebooks/1983.txt.utf-8,93050,http://en.wikipedia.org/wiki/Monsieur_Beaucaire_(novel),Monsieur Beaucaire (novel),19022,Produced by An,new eBooks .
e3f3a84e789ac0600c47997785bdc710cc3a0445,test,gutenberg,http://www.gutenberg.org/ebooks/1916.txt.utf-8,131618,http://en.wikipedia.org/wiki/The_Great_Stone_Face_(Hawthorne),The Great Stone Face (Hawthorne),25776,Produced by An,new eBooks .
e4081796caf2b0354f1fc78626b7a74396979e5b,train,movie,http://www.imsdb.com/scripts/Pi.html,108448,http://en.wikipedia.org/wiki/Pi_(film),Pi (film),18312,if ( window,to THE END
e46daf966d764e1ef9d880884efa3b17a636e65d,test,movie,http://www.imsdb.com/scripts/Broadcast-News.html,191539,http://en.wikipedia.org/wiki/Broadcast_News_(film),Broadcast News (film),34587,/* Break-out-of-frames script,FADE OUT .
e4a9b95cda2e9aed649c357930536a0397564bcc,train,movie,http://www.imsdb.com/scripts/Distinguished-Gentleman%2C-The.html,281492,http://en.wikipedia.org/wiki/The_Distinguished_Gentleman,The Distinguished Gentleman,33916,Rev . 3/25/92,. THE END
e50f6e0722981cebebeead482c2e2bfd4c8b80de,train,gutenberg,http://www.gutenberg.org/ebooks/6824.txt.utf-8,1108971,http://en.wikipedia.org/wiki/Mary_Anerley,Mary Anerley,235235,Produced by Don,new eBooks .
e524c75271fe0e5c4b1fdbc3c2e297cdecf1b113,test,gutenberg,http://www.gutenberg.org/ebooks/4275.txt.utf-8,916984,http://en.wikipedia.org/wiki/Ruth_(novel),Ruth (novel),192163,E-text prepared by,new eBooks .
e53665b111c3ab95216386fd492e54a0eb0906b0,train,gutenberg,http://www.gutenberg.org/ebooks/5347.txt.utf-8,283281,http://en.wikipedia.org/wiki/Understood_Betsy,Understood Betsy,58501,Produced by Juliet,new eBooks .
e5514678c3a6ac0dad17b96993ea231da4fecd0a,valid,gutenberg,http://www.gutenberg.org/ebooks/498.txt.utf-8,439203,http://en.wikipedia.org/wiki/Rebecca_of_Sunnybrook_Farm,Rebecca of Sunnybrook Farm,89440,Produced by Charles,new eBooks .
e57471b92e3889301c10fbf9eb8d78204ca7d80e,train,gutenberg,http://www.gutenberg.org/ebooks/7381.txt.utf-8,1515312,http://en.wikipedia.org/wiki/The_Eustace_Diamonds,The Eustace Diamonds,318701,E-text prepared by,new eBooks .
e5a717d519b7648ce17e3f1f78dd4ba0548c8338,train,gutenberg,http://www.gutenberg.org/ebooks/50742.txt.utf-8,215801,http://en.wikipedia.org/wiki/Beowulf,Beowulf,43559,Produced by Jeroen,new eBooks .
e5b92b062c01f4016c439c2f76a114370142d414,train,movie,http://www.imsdb.com/scripts/Se7en.html,308161,http://en.wikipedia.org/wiki/Seven_(1995_film),Seven (1995 film),42918,"Seven , unproduced",house . END
e5c7770f84262102e2d284d4589cae5aa6e73872,train,gutenberg,http://www.gutenberg.org/ebooks/518.txt.utf-8,231897,http://en.wikipedia.org/wiki/The_Enchanted_Island_of_Yew,The Enchanted Island of Yew,45866,Produced by John,new eBooks .
e60d35663e8d38fa4bde3bff0690ab2ca735fd74,train,movie,http://www.imsdb.com/scripts/Highlander.html,212340,http://en.wikipedia.org/wiki/Highlander_(film),Highlander (film),21891,HIGHLANDER by Gregory,FADE OUT _END_
e62ba8eff570a51d9e5dd256e45012d4d83bfd5f,test,gutenberg,http://www.gutenberg.org/ebooks/1237.txt.utf-8,601968,http://en.wikipedia.org/wiki/P%C3%A8re_Goriot,Père Goriot,124248,Produced by Dagny,new eBooks .
e66f82b7832a43751dabfd9dce3180dd28bbd0b3,train,gutenberg,http://www.gutenberg.org/files/308/308-0.txt,390848,http://en.wikipedia.org/wiki/Three_Men_in_a_Boat,Three Men in a Boat,82061,Transcribed from the,new eBooks .
e67c8a23b087fdba5e5266cc21babef9238babc2,train,gutenberg,http://www.gutenberg.org/ebooks/51425.txt.utf-8,504629,http://en.wikipedia.org/wiki/The_Autobiography_of_a_Super-Tramp,The Autobiography of a Super-Tramp,102585,Produced by Hélčne,new eBooks .
e684bea91a5d46223fca2aaf2b3584f49308ac55,train,gutenberg,http://www.gutenberg.org/files/653/653-0.txt,197284,http://en.wikipedia.org/wiki/The_Chimes,The Chimes,40275,Transcribed from Charles,new eBooks .
e6b90ac408f85b70d4da2ec35b695d5d0f70196f,train,gutenberg,http://www.gutenberg.org/ebooks/42523.txt.utf-8,61767,http://en.wikipedia.org/wiki/Box_and_Cox,Box and Cox,12993,Produced by Paul,new eBooks .
e6d47a92b3685cd9e04fcfe5383672de78cd124a,test,movie,http://www.imsdb.com/scripts/Jaws-2.html,288153,http://en.wikipedia.org/wiki/Jaws_2,Jaws 2,30402,JAWS 2 Final,. THE END
e6d8d48d6423b539573deb20e723347a0f842199,train,gutenberg,http://www.gutenberg.org/ebooks/20788.txt.utf-8,377717,http://en.wikipedia.org/wiki/Storm_Over_Warlock,Storm Over Warlock,74416,Produced by LN,new eBooks .
e6ff33cf1eb66a9bcffffbeb0866ec6ccee7f3af,test,movie,http://www.imsdb.com/scripts/Buffy-the-Vampire-Slayer.html,274317,http://en.wikipedia.org/wiki/Buffy_the_Vampire_Slayer_(film),Buffy the Vampire Slayer (film),29060,"Buffy , the",. THE END
e726621795b1ee901188a6f453355d03e68d4aac,train,gutenberg,http://www.gutenberg.org/ebooks/45524.txt.utf-8,398141,http://en.wikipedia.org/wiki/The_Open_Boat,The Open Boat,79802,E-text prepared by,new eBooks .
e72d83e55d93bb42ae19fa3ec68bb983d4541a7e,test,gutenberg,http://www.gutenberg.org/files/47513/47513-0.txt,201458,http://en.wikipedia.org/wiki/The_Autobiography_of_a_Flea,The Autobiography of a Flea,37056,Produced by Giovanni,new eBooks .
e7598e595c6dd58166b88f92a5723e63f3d93b78,train,gutenberg,http://www.gutenberg.org/ebooks/2502.txt.utf-8,62102,http://en.wikipedia.org/wiki/Chitra_(play),Chitra (play),10594,Produced by Elliot,new eBooks .
e76ceb6a01c9cbdee440290d40f50c48fa7e532e,train,movie,http://www.imsdb.com/scripts/G.I.-Joe-The-Rise-of-Cobra.html,228316,http://en.wikipedia.org/wiki/G.I._Joe:_The_Rise_of_Cobra,G.I. Joe: The Rise of Cobra,32193,G.I . JOE,... THE END
e7f3d98f93507582a3b7903aae43f6b60a5394ef,test,movie,http://www.imsdb.com/scripts/Serenity.html,228393,http://en.wikipedia.org/wiki/Serenity_(film),Serenity (film),32241,SERENITY Written by,? THE END
e80dcfbc4d200c173d6ac969a9b160a40a1edf70,train,movie,http://www.imsdb.com/scripts/Strange-Days.html,285398,http://en.wikipedia.org/wiki/Strange_Days_(film),Strange Days (film),42779,S T R,-- -- --
e814b013d044140a64ff47ad920009fe7c9db547,train,gutenberg,http://www.gutenberg.org/ebooks/19141.txt.utf-8,403234,http://en.wikipedia.org/wiki/Edison's_Conquest_of_Mars,Edison's Conquest of Mars,76250,Produced by Jason,new eBooks .
e8691a3bf0cc4d88b455c5e6992185eddad275bc,test,gutenberg,http://www.gutenberg.org/ebooks/30340.txt.utf-8,625398,http://en.wikipedia.org/wiki/The_Passionate_Friends:_A_Novel,The Passionate Friends: A Novel,123474,Produced by Carl,new eBooks .
e8d2ed5a3541e52aeb9eac94ad99983bd06e6fbd,train,movie,http://www.imsdb.com/scripts/Mission-to-Mars.html,298048,http://en.wikipedia.org/wiki/Mission_to_Mars,Mission to Mars,35550,MISSION TO MARS,. THE END
e8f4c55b6eed0c4e0e6b34b48651bafa884ae1b5,train,gutenberg,http://www.gutenberg.org/ebooks/2042.txt.utf-8,448881,http://en.wikipedia.org/wiki/Something_Fresh,Something Fresh,90804,Produced by Jim,new eBooks .
e92339d923dacda2b56d536945db17f321e1a47a,train,movie,http://www.dailyscript.com/scripts/hider-in-the-house.html,175985,http://en.wikipedia.org/wiki/Hider_in_the_House_(film),Hider in the House (film),24667,HIDER IN THE,. THE END
e93ace5fb122b6962098ca5c0bf2a9e4e8b86893,train,gutenberg,http://www.gutenberg.org/ebooks/4745.txt.utf-8,430158,http://en.wikipedia.org/wiki/At_the_Villa_Rose_(novel),At the Villa Rose (novel),88658,Produced by Charles,new eBooks .
e94ebe1d01e2696b60879ac22669cd7df5d54de1,train,movie,http://www.imsdb.com/scripts/Crow-City-of-Angels%2C-The.html,208948,http://en.wikipedia.org/wiki/The_Crow:_City_of_Angels,The Crow: City of Angels,21543,THE CROW :,. THE END
e9ff026e90e2506a4e2710fac9cfb0df33248fa4,train,gutenberg,http://www.gutenberg.org/ebooks/18137.txt.utf-8,364940,http://en.wikipedia.org/wiki/Little_Fuzzy,Little Fuzzy,73368,E-text prepared by,new eBooks .
ea371ba9cc41bf32aa8b37549662d2d3a38f084d,valid,gutenberg,http://www.gutenberg.org/ebooks/166.txt.utf-8,340635,http://en.wikipedia.org/wiki/Summer_(novel),Summer (novel),69039,Produced by Meredith,new eBooks .
ea4c34d27ecbe90a14541dd0bbc0b5c6f475f203,train,gutenberg,http://www.gutenberg.org/ebooks/11092.txt.utf-8,35427,http://en.wikipedia.org/wiki/Tom_Thumb,Tom Thumb,6600,Produced by The,http : //www.gutenberg.net/GUTINDEX.ALL
ea5d07dd2150a3e4fd5199ab496074839a019ded,train,movie,http://www.imsdb.com/scripts/Nightmare-on-Elm-Street%2C-A.html,244317,http://en.wikipedia.org/wiki/A_Nightmare_on_Elm_Street,A Nightmare on Elm Street,32482,A Nightmare on,END TITLES .
ea6d777ae79760c3e6d087a038f0ecf11c34d586,train,gutenberg,http://www.gutenberg.org/ebooks/2289.txt.utf-8,175764,http://en.wikipedia.org/wiki/Rosmersholm,Rosmersholm,38230,Produced by Martin,new eBooks .
ea6f69c29b491c58796029a66f029e552db2819d,test,movie,http://www.imsdb.com/scripts/Cinema-Paradiso.html,223537,http://en.wikipedia.org/wiki/Cinema_Paradiso,Cinema Paradiso,40197,CINEMA PARADISO by,END ' .
ea8a59cfd3bf37630e5601f53765d1abbf9577db,test,movie,http://www.imsdb.com/scripts/Machine-Gun-Preacher.html,310074,http://en.wikipedia.org/wiki/Machine_Gun_Preacher,Machine Gun Preacher,35514,MACHINE GUN PREACHER,in need .
eaba6723befdddc5c5177c5c1bf5262d850c2a99,test,gutenberg,http://www.gutenberg.org/files/696/696-0.txt,241304,http://en.wikipedia.org/wiki/The_Castle_of_Otranto,The Castle of Otranto,46331,Transcribed from the,new eBooks .
eb6c58c2168f0a9e60f23b8107d17be92503030f,train,gutenberg,http://www.gutenberg.org/ebooks/33846.txt.utf-8,289709,http://en.wikipedia.org/wiki/The_Tent_Dwellers,The Tent Dwellers,59729,Produced by Annie,new eBooks .
ebb8c31643ca701cef556caebc31c8490f4dfc9e,test,gutenberg,http://www.gutenberg.org/ebooks/5723.txt.utf-8,90259,http://en.wikipedia.org/wiki/Press_Cuttings,Press Cuttings,18035,Produced by Eve,new eBooks .
ebbac675f4d13527d9d6af2aeddff8f92b7e3e4d,valid,movie,http://www.imsdb.com/scripts/Reservoir-Dogs.html,191467,http://en.wikipedia.org/wiki/Reservoir_Dogs,Reservoir Dogs,24330,Quentin Tarantino s,it empty .
ebd6d319ba69f1f60618a32c124d344bc5e1b56e,train,gutenberg,http://www.gutenberg.org/ebooks/11438.txt.utf-8,132458,http://en.wikipedia.org/wiki/The_Willows_(story),The Willows (story),26034,Produced by Suzanne,http : //www.gutenberg.net/GUTINDEX.ALL
ebfad83ccf1214df566432798c54deb17e91d958,valid,gutenberg,http://www.gutenberg.org/ebooks/16517.txt.utf-8,221518,http://en.wikipedia.org/wiki/Liza_of_Lambeth,Liza of Lambeth,49878,Produced by Mark,FULL LICENSE ***
ec14a0a6712974227acf09046812d4c51fef364a,train,movie,http://www.imsdb.com/scripts/Hollow-Man.html,175189,http://en.wikipedia.org/wiki/Hollow_Man,Hollow Man,30422,The Hollow Man,. FADE OUT:
ec25b1507cdc7d59d8b9341d93ff59b649c5752f,test,movie,http://www.imsdb.com/scripts/Frozen-River.html,185473,http://en.wikipedia.org/wiki/Frozen_River,Frozen River,23882,FROZEN RIVER Written,. FADE OUT
ec427a332515c850a9a458df1e5878cb5d7917b5,train,movie,http://www.imsdb.com/scripts/ParaNorman.html,216029,http://en.wikipedia.org/wiki/ParaNorman,ParaNorman,27744,PARANORMAN Written by,THE END .
ec5123faf9944ed8ef012cce89123db124242b3d,test,movie,http://www.imsdb.com/scripts/Braveheart.html,271907,http://en.wikipedia.org/wiki/Braveheart,Braveheart,32768,BRAVEHEART by Randall,: THE END
ecdd7d239978d8bdf03d163b4fb3a5e97518b715,train,gutenberg,http://www.gutenberg.org/ebooks/9150.txt.utf-8,624847,"http://en.wikipedia.org/wiki/Dick_Sand,_A_Captain_at_Fifteen","Dick Sand, A Captain at Fifteen",121459,Produced by Distributed,new eBooks .
ed1e34e830f3cbd4e85199e4fcba4543469a8d97,train,movie,http://www.imsdb.com/scripts/Roughshod.html,303131,http://en.wikipedia.org/wiki/Roughshod_(film),Roughshod (film),35743,ROUGHSHOD Written by,OUT THE END
ed524405685e79384ca61daa883a2c0da21cfc9c,valid,gutenberg,http://www.gutenberg.org/files/885/885-0.txt,202875,http://en.wikipedia.org/wiki/An_Ideal_Husband,An Ideal Husband,42243,Transcribed from the,new eBooks .
edb92e9d9fe05242da8ead459d53853c8815716b,valid,gutenberg,http://www.gutenberg.org/ebooks/3486.txt.utf-8,67578,http://en.wikipedia.org/wiki/The_Inca_of_Perusalem,The Inca of Perusalem,13545,Produced by Eve,new eBooks .
edd994d7ad9905d5acb91c71915b735efbe37b36,train,gutenberg,http://www.gutenberg.org/files/2090/2090-0.txt,25378,http://en.wikipedia.org/wiki/The_Peach_Blossom_Spring,The Peach Blossom Spring,4219,Produced by Rick,new eBooks .
edede4913db00fabf2d1b47e28eeddf56618e977,test,movie,http://www.imsdb.com/scripts/Zerophilia.html,207010,http://en.wikipedia.org/wiki/Zerophilia,Zerophilia,18968,ZEROPHILIA Written by,. FADE OUT
